"Submit_ID","Brand_Reg","Model_No","screensize","Screen_Tech","Avg_mode_power","Star","Availability Status","Star2","new column","screensize_inches","Screen_Size_Category"
149033,"LG","55AN960H0SD",138.783,"OLED",70,"N/A","Available",6,"LG",54.63897637795275,"Other"
149034,"LG","65AN960H0SD",163.897,"OLED",87,"N/A","Available",6,"LG",64.52637795275591,"65-inch"
149035,"Veon","VNG22F5022",125.812,"LCD (LED)",72.1,"8.0","Available",5,"VEON",49.53228346456693,"Other"
149039,"Veon","VNG22F5522",138.711,"LCD",94.8,"7.0","Available",4.5,"VEON",54.61062992125985,"Other"
149055,"ENGLAON","LED40X70",100.722,"LCD (LED)",36.27,"N/A","Available",6,"ENGLAON",39.65433070866141,"Other"
149055,"ENGLAON","LED40X90",100.722,"LCD (LED)",36.27,"N/A","Available",6,"ENGLAON",39.65433070866141,"Other"
149055,"ENGLAON","Smart LED TV",100.722,"LCD (LED)",36.27,"N/A","Available",6,"ENGLAON",39.65433070866141,"Other"
149165,"METZ","65MXD9500N",164.249,"OLED",113.4,"7.0","Available",4,"METZ",64.66496062992125,"65-inch"
149170,"EKO","K400DVD",100.332,"LCD",47.02,"N/A","Available",5,"EKO",39.5007874015748,"Other"
149174,"BLAUPUNKT","BP750USG9700",188.424,"LCD",221.6,"N/A","Available",3.5,"BLAUPUNKT",74.18267716535433,"Other"
149209,"EKO","K500USG",125.251,"LCD",102.36,"N/A","Available",3.5,"EKO",49.31141732283465,"Other"
149243,"HISENSE","75U80HAU",189.274,"LCD (LED)",243.11,"N/A","Available",3,"HISENSE",74.51732283464567,"Other"
149245,"HISENSE","55X8HAU",138.783,"OLED",78.58,"N/A","Available",5,"HISENSE",54.63897637795275,"Other"
149244,"HISENSE","65X8HAU",163.896,"OLED",92.33,"N/A","Available",6,"HISENSE",64.5259842519685,"65-inch"
149241,"HISENSE","65U9HAU",163.896,"LCD (LED)",168.67,"N/A","Available",3.5,"HISENSE",64.5259842519685,"65-inch"
149246,"HISENSE","65X9HAU",163.896,"OLED",108.3,"N/A","Available",5,"HISENSE",64.5259842519685,"65-inch"
149255,"HISENSE","98U7HNZ",247.695,"LCD (LED)",256.93,"N/A","Available",5,"HISENSE",97.51771653543307,"Other"
149255,"HISENSE","98U7HAU",247.695,"LCD (LED)",256.93,"N/A","Available",5,"HISENSE",97.51771653543307,"Other"
149255,"HISENSE","98U7H series",247.695,"LCD (LED)",256.93,"N/A","Available",5,"HISENSE",97.51771653543307,"Other"
149267,"BLAUPUNKT","BP85WOS",214.783,"LCD",203.32,"N/A","Available",5,"BLAUPUNKT",84.56023622047243,"Other"
149326,"Linsar","LS82UHDNF2",207.217,"LCD",170.6,"N/A","Available",5.5,"LINSAR",81.58149606299213,"Other"
149327,"ENGLAON","LED32X70",80.784,"LCD (LED)",38.46,"N/A","Available",4.5,"ENGLAON",31.80472440944882,"32-inch"
149327,"ENGLAON","LED32X90",80.784,"LCD (LED)",38.46,"N/A","Available",4.5,"ENGLAON",31.80472440944882,"32-inch"
149327,"ENGLAON","Smart LED TV",80.784,"LCD (LED)",38.46,"N/A","Available",4.5,"ENGLAON",31.80472440944882,"32-inch"
149339,"FURRION","FDFD24D4D",60.47,"LCD",31.98,"N/A","Available",3.5,"FURRION",23.807086614173226,"Other"
149386,"Veon","VNG22F7522",189.344,"LCD (LED)",175.6,"7.0","Available",4.5,"VEON",74.54488188976377,"Other"
149387,"Veon","VNG22F6522",163.829,"LCD (LED)",128.1,"7.0","Available",4.5,"VEON",64.4996062992126,"65-inch"
149422,"KOGAN","KAOLED55X2SKA",138.554,"OLED",90.1,"N/A","Available",4,"KOGAN",54.548818897637794,"Other"
149423,"KOGAN","KAOLED65X2SKA",164.249,"OLED",113.4,"N/A","Available",4,"KOGAN",64.66496062992125,"65-inch"
149426,"TCL","55RP630",138.711,"LCD (LED)",41.8,"7.0","Available",7,"TCL",54.61062992125985,"Other"
149433,"LG","43UQ901C0SD",107.987,"LCD (LED)",75,"N/A","Available",3.5,"LG",42.514566929133856,"Other"
149434,"LG","50UQ901C0SD",125.727,"LCD (LED)",90,"N/A","Available",4,"LG",49.4988188976378,"Other"
149435,"LG","55UQ901C0SD",138.783,"LCD (LED)",114,"N/A","Available",4,"LG",54.63897637795275,"Other"
149436,"LG","65UQ901C0SD",163.897,"LCD (LED)",148,"N/A","Available",4,"LG",64.52637795275591,"65-inch"
149437,"LG","75UQ901C0SD",189.275,"LCD (LED)",165,"N/A","Available",5,"LG",74.51771653543307,"Other"
149438,"LG","86UQ901C0SD",217.425,"LCD (LED)",250,"N/A","Available",4,"LG",85.60039370078741,"Other"
149443,"KONIC","KKD43SG396A",107.953,"LCD (LED)",46.6632,"8.0","Available",5.5,"KONIC",42.5011811023622,"Other"
149418,"Linsar","LSK55WSFW",138.783,"LCD",62.5,"N/A","Available",6,"LINSAR",54.63897637795275,"Other"
149482,"Linsar","LSK50WSFW",125.638,"LCD",53.8,"N/A","Available",6,"LINSAR",49.463779527559055,"Other"
149504,"BAUHN","ATV60UHDW-1023",152.444,"LCD",80.7,"N/A","Available",6,"BAUHN",60.01732283464566,"Other"
149533,"BLAUPUNKT","BP240HSG9700",59.814,"LCD (LED)",25,"N/A","Available",4,"BLAUPUNKT",23.548818897637794,"Other"
149553,"EKO","K240HSG",59.814,"LCD (LED)",25,"N/A","Available",4,"EKO",23.548818897637794,"Other"
149571,"ILUMA","ILU-SMARTTV32-DVD",80.376,"LCD",32.18,"N/A","Available",5,"ILUMA",31.644094488188976,"32-inch"
149571,"ILUMA","VK3201D",80.376,"LCD",32.18,"N/A","Available",5,"ILUMA",31.644094488188976,"32-inch"
149571,"ILUMA","VK3202D",80.376,"LCD",32.18,"N/A","Available",5,"ILUMA",31.644094488188976,"32-inch"
149571,"ILUMA","VK3203D",80.376,"LCD",32.18,"N/A","Available",5,"ILUMA",31.644094488188976,"32-inch"
149571,"ILUMA","VK3204D",80.376,"LCD",32.18,"N/A","Available",5,"ILUMA",31.644094488188976,"32-inch"
149571,"ILUMA","VK3205D",80.376,"LCD",32.18,"N/A","Available",5,"ILUMA",31.644094488188976,"32-inch"
149580,"BLAUPUNKT","BP430FSG9700",107.863,"LCD",47.76,"N/A","Available",5.5,"BLAUPUNKT",42.46574803149606,"Other"
149585,"EKO","K43FSG11",107.863,"LCD",47.76,"N/A","Available",5.5,"EKO",42.46574803149606,"Other"
149623,"Linsar","LSK32WSFW",80.038,"LCD",28.2,"9.0","Available",6,"LINSAR",31.511023622047244,"32-inch"
149665,"kogan","KALED75XU9420STA",189.306,"LCD (LED)",133,"N/A","Available",6,"KOGAN",74.52992125984252,"Other"
149667,"kogan","KALED32RH9510STA",79.967,"LCD (LED)",28,"N/A","Available",6,"KOGAN",31.48307086614173,"32-inch"
149697,"TCL","58P635",146.039,"LCD (LED)",56.1,"7.0","Available",6,"TCL",57.49566929133858,"Other"
149731,"EKO","K40FSW",100.332,"LCD",40.38,"N/A","Available",6,"EKO",39.5007874015748,"Other"
149762,"JVC","JVG3B5022Q",125.812,"LCD (LED)",74.7,"7.0","Available",4.5,"JVC",49.53228346456693,"Other"
149766,"JVC","JVG3B5522Q",138.526,"LCD (LED)",73.9,"8.0","Available",5.5,"JVC",54.537795275590554,"Other"
149770,"JVC","JVG3B6522Q",163.829,"LCD",114.8,"8.0","Available",5,"JVC",64.4996062992126,"65-inch"
149774,"JVC","JVG3B7522Q",189.344,"LCD (LED)",175.4,"7.0","Available",4.5,"JVC",74.54488188976377,"Other"
149776,"JVC","JVG518622Q",217.24,"LCD (LED)",237.5,"7.0","Available",4,"JVC",85.52755905511812,"Other"
149824,"Linsar","LS75UHDZEN",189.219,"LCD",108.1,"N/A","Available",6,"LINSAR",74.49566929133857,"Other"
149830,"EKO","K750USG",189.34,"LCD",259.3,"N/A","Available",3,"EKO",74.54330708661418,"Other"
149831,"BLAUPUNKT","BP750USG9700",189.34,"LCD",259.3,"N/A","Available",3,"BLAUPUNKT",74.54330708661418,"Other"
149832,"Linsar","LS65UHDZEN",163.878,"LCD",96.3,"N/A","Available",6,"LINSAR",64.51889763779526,"65-inch"
149834,"EKO","K40FSW",100.332,"LCD",40.38,"N/A","Available",6,"EKO",39.5007874015748,"Other"
149456,"ILUMA","ILU-SMARTTV24-DVD",60.493,"LCD",30.28,"N/A","Available",3.5,"ILUMA",23.816141732283466,"Other"
149456,"ILUMA","VK2401D",60.493,"LCD",30.28,"N/A","Available",3.5,"ILUMA",23.816141732283466,"Other"
149456,"ILUMA","VK2402D",60.493,"LCD",30.28,"N/A","Available",3.5,"ILUMA",23.816141732283466,"Other"
149456,"ILUMA","VK2403D",60.493,"LCD",30.28,"N/A","Available",3.5,"ILUMA",23.816141732283466,"Other"
149456,"ILUMA","VK2404D",60.493,"LCD",30.28,"N/A","Available",3.5,"ILUMA",23.816141732283466,"Other"
149456,"ILUMA","VK2405D",60.493,"LCD",30.28,"N/A","Available",3.5,"ILUMA",23.816141732283466,"Other"
149838,"EKO","K70USW",176.538,"LCD",171.7,"N/A","Available",4,"EKO",69.50314960629922,"Other"
149839,"EKO","K700USG",176.538,"LCD",189.9,"N/A","Available",3.5,"EKO",69.50314960629922,"Other"
149841,"JVC","LT-75N7125A11",188.424,"LCD",221.6,"N/A","Available",3.5,"JVC",74.18267716535433,"Other"
149842,"EKO","K55USW",138.783,"LCD (LED)",84.048,"8.0","Available",5,"EKO",54.63897637795275,"Other"
149933,"EKO","K400DVD",100.332,"LCD",47.02,"N/A","Available",5,"EKO",39.5007874015748,"Other"
149571,"ILUMA","ILU-SMARTTV32-DVD, VK3201D, VK3202D; VK3203D, VK3204D, VK3205D",80.376,"LCD",32.18,"N/A","Available",5,"ILUMA",31.644094488188976,"32-inch"
149456,"ILUMA","ILU-SMARTTV24-DVD, VK2401D, VK2402D, VK2403D, VK2404D, VK2405D",60.493,"LCD",30.28,"N/A","Available",3.5,"ILUMA",23.816141732283466,"Other"
150017,"KOGAN","KALED58TU9420SKA",146.092,"LCD (LED)",106.2,"N/A","Available",4.5,"KOGAN",57.51653543307087,"Other"
150089,"JVC","AV-HQ507115A11",126.112,"LCD",101.98,"N/A","Available",3.5,"JVC",49.6503937007874,"Other"
150091,"JVC","LT-50NQ7115A11",125.093,"LCD",60.73,"N/A","Available",5,"JVC",49.249212598425196,"Other"
150136,"Veon","VN50ID7022",125.736,"LCD (LED)",82.7,"7.0","Available",4,"VEON",49.50236220472441,"Other"
150155,"JVC","LT-32N3135A",80.039,"LCD (LED)",24.687,"N/A","Available",5.5,"JVC",31.511417322834646,"32-inch"
150165,"KOGAN","KALED70TX9520SKA",176.539,"LCD (LED)",144.2,"N/A","Available",4.5,"KOGAN",69.5035433070866,"Other"
150263,"Linsar","LS85UHDZEN",214.783,"LCD",159,"N/A","Available",6,"LINSAR",84.56023622047243,"Other"
150268,"AKAI","AK4022S7WOS",100.217,"LCD",39.9,"N/A","Available",6,"AKAI",39.45551181102362,"Other"
150270,"kogan","KAQLED85XQ98JSTA",214.783,"LCD (LED)",266,"N/A","Available",4,"KOGAN",84.56023622047243,"Other"
150270,"kogan","KAQLED85XQ98JSTB",214.783,"LCD (LED)",266,"N/A","Available",4,"KOGAN",84.56023622047243,"Other"
150270,"kogan","KAQLED85XQ98JSTC",214.783,"LCD (LED)",266,"N/A","Available",4,"KOGAN",84.56023622047243,"Other"
150270,"kogan","KAQLED85XQ98JSTD",214.783,"LCD (LED)",266,"N/A","Available",4,"KOGAN",84.56023622047243,"Other"
150298,"BAUHN","ATV43UHDT-0123",107.987,"LCD (LED)",45.5,"N/A","Available",6,"BAUHN",42.514566929133856,"Other"
150300,"EKO","K55USW",138.783,"LCD (LED)",82.938,"N/A","Available",5,"EKO",54.63897637795275,"Other"
150327,"JVC","LT-55NQ7105A11",138.783,"LCD",72.4,"N/A","Available",5,"JVC",54.63897637795275,"Other"
150326,"AKAI","AK6522S7TZN",163.878,"LCD",96.3,"N/A","Available",6,"AKAI",64.51889763779526,"65-inch"
150329,"TEAC","LEDV2422DT",59.809,"LCD (LED)",19.6,"7.0","Available",4.5,"TEAC",23.546850393700787,"Other"
150329,"TEAC","LED2422DT",59.809,"LCD (LED)",19.6,"7.0","Available",4.5,"TEAC",23.546850393700787,"Other"
150329,"TEAC","LED*2422DT",59.809,"LCD (LED)",19.6,"7.0","Available",4.5,"TEAC",23.546850393700787,"Other"
148363,"BAUHN","Tizen TV",163.878,"LCD (LED)",96.3,"N/A","Available",6,"BAUHN",64.51889763779526,"65-inch"
148363,"BAUHN","ATV65UHDT-0123",163.878,"LCD (LED)",96.3,"N/A","Available",6,"BAUHN",64.51889763779526,"65-inch"
148363,"BAUHN","ATV65UHDT-0922",163.878,"LCD (LED)",96.3,"N/A","Available",6,"BAUHN",64.51889763779526,"65-inch"
150364,"SONY","KD-55X80L",138.798,"LCD (LED)",126.2,"N/A","Available",3.5,"SONY",54.64488188976378,"Other"
150365,"SONY","KD-65X80L",163.878,"LCD (LED)",147.6,"N/A","Available",4,"SONY",64.51889763779526,"65-inch"
150366,"Kodak","KD40WOS2",100.217,"LCD",39.9,"N/A","Available",6,"KODAK",39.45551181102362,"Other"
150434,"kogan","KALED50RN9220STA",125.638,"LCD (LED)",75,"N/A","Available",5,"KOGAN",49.463779527559055,"Other"
150434,"kogan","KALED50RN9220STB",125.638,"LCD (LED)",75,"N/A","Available",5,"KOGAN",49.463779527559055,"Other"
150434,"kogan","KALED50RN9220STC",125.638,"LCD (LED)",75,"N/A","Available",5,"KOGAN",49.463779527559055,"Other"
150434,"kogan","KALED50RN9220STD",125.638,"LCD (LED)",75,"N/A","Available",5,"KOGAN",49.463779527559055,"Other"
150474,"kogan","KAQLED65XQ98JSTA",163.829,"LCD (LED)",158,"N/A","Available",4,"KOGAN",64.4996062992126,"65-inch"
150474,"kogan","KAQLED65XQ98JSTB",163.829,"LCD (LED)",158,"N/A","Available",4,"KOGAN",64.4996062992126,"65-inch"
150474,"kogan","KAQLED65XQ98JSTC",163.829,"LCD (LED)",158,"N/A","Available",4,"KOGAN",64.4996062992126,"65-inch"
150474,"kogan","KAQLED65XQ98JSTD",163.829,"LCD (LED)",158,"N/A","Available",4,"KOGAN",64.4996062992126,"65-inch"
150475,"kogan","KAQLED75XQ98JSTA",189.306,"LCD (LED)",182,"N/A","Available",4.5,"KOGAN",74.52992125984252,"Other"
150475,"kogan","KAQLED75XQ98JSTB",189.306,"LCD (LED)",182,"N/A","Available",4.5,"KOGAN",74.52992125984252,"Other"
150475,"kogan","KAQLED75XQ98JSTC",189.306,"LCD (LED)",182,"N/A","Available",4.5,"KOGAN",74.52992125984252,"Other"
150475,"kogan","KAQLED75XQ98JSTD",189.306,"LCD (LED)",182,"N/A","Available",4.5,"KOGAN",74.52992125984252,"Other"
150476,"kogan","KAQLED55XQ98JSTA",138.711,"LCD (LED)",92,"N/A","Available",5,"KOGAN",54.61062992125985,"Other"
150476,"kogan","KAQLED55XQ98JSTB",138.711,"LCD (LED)",92,"N/A","Available",5,"KOGAN",54.61062992125985,"Other"
150476,"kogan","KAQLED55XQ98JSTC",138.711,"LCD (LED)",92,"N/A","Available",5,"KOGAN",54.61062992125985,"Other"
150476,"kogan","KAQLED55XQ98JSTD",138.711,"LCD (LED)",92,"N/A","Available",5,"KOGAN",54.61062992125985,"Other"
150477,"kogan","KALED65XU9220STB",163.829,"LCD (LED)",110,"N/A","Available",5.5,"KOGAN",64.4996062992126,"65-inch"
150477,"kogan","KALED65XU9220STC",163.829,"LCD (LED)",110,"N/A","Available",5.5,"KOGAN",64.4996062992126,"65-inch"
150477,"kogan","KALED65XU9220STD",163.829,"LCD (LED)",110,"N/A","Available",5.5,"KOGAN",64.4996062992126,"65-inch"
150477,"kogan","KALED65XU9220STE",163.829,"LCD (LED)",110,"N/A","Available",5.5,"KOGAN",64.4996062992126,"65-inch"
150477,"kogan","KALED65XU9220STF",163.829,"LCD (LED)",110,"N/A","Available",5.5,"KOGAN",64.4996062992126,"65-inch"
150478,"ENGLAON","LED24M30",60.542,"LCD (LED)",29.05,"N/A","Available",4,"ENGLAON",23.83543307086614,"Other"
150479,"ENGLAON","LED24X70",61.928,"LCD (LED)",25.84,"N/A","Available",4.5,"ENGLAON",24.38110236220472,"Other"
150479,"ENGLAON","LED24X90",61.928,"LCD (LED)",25.84,"N/A","Available",4.5,"ENGLAON",24.38110236220472,"Other"
150479,"ENGLAON","LED24X70, LED24X90",61.928,"LCD (LED)",25.84,"N/A","Available",4.5,"ENGLAON",24.38110236220472,"Other"
150481,"Polaroid","PL3221HDC",80.043,"LCD",27.1,"N/A","Available",6,"POLAROID",31.512992125984255,"32-inch"
